Number,Year,Date,Source,Plant Height,Stem Diameter,Leaf Width,Leaf Length,NDVI,RVI,LNC,LNA,LAI,LDW,Photo Path,Sensor Path,label_3class,label_5class,label_treatment,insect,disease,growth_state,Air_Temperature,Relative_Humidity,Light_Intensity,CO2,Soil_Moisture,Soil_Temperature,split
R2111,2024,20241030,2024,174.0,12.0,23.0,34.0,0.4,2.53,2.13,0.15,1.34,0.07,"images/2110,314/1730254827_1730254343_6.jpg;images/2110,314/1730269140_1730268727_6.jpg;images/2110,314/1730276267_1730275915_6.jpg;images/2110,314/1730334018_1730333542_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R2112,2024,20241030,2024,170.0,11.0,41.0,44.0,0.55,2.47,1.7,0.14,1.42,0.09,"images/2110,314/1730254827_1730254343_6.jpg;images/2110,314/1730269140_1730268727_6.jpg;images/2110,314/1730276267_1730275915_6.jpg;images/2110,314/1730334018_1730333542_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R2210,2024,20241030,2024,169.0,13.0,21.0,40.0,0.58,2.4,2.59,0.18,1.37,0.08,"images/2110,314/1730254827_1730254343_6.jpg;images/2110,314/1730269140_1730268727_6.jpg;images/2110,314/1730276267_1730275915_6.jpg;images/2110,314/1730334018_1730333542_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R2211,2024,20241030,2024,179.0,12.0,28.0,49.0,0.54,3.03,2.41,0.25,1.29,0.07,"images/2110,314/1730254827_1730254343_6.jpg;images/2110,314/1730269140_1730268727_6.jpg;images/2110,314/1730276267_1730275915_6.jpg;images/2110,314/1730334018_1730333542_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R2212,2024,20241030,2024,171.0,14.0,31.0,41.0,0.44,2.67,2.16,0.15,2.15,0.07,"images/2110,314/1730254827_1730254343_6.jpg;images/2110,314/1730269140_1730268727_6.jpg;images/2110,314/1730276267_1730275915_6.jpg;images/2110,314/1730334018_1730333542_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,val
R314,2024,20241030,2024,207.0,15.0,33.0,44.0,0.35,1.36,2.92,0.23,1.98,0.08,"images/2110,314/1730254827_1730254343_6.jpg;images/2110,314/1730269140_1730268727_6.jpg;images/2110,314/1730276267_1730275915_6.jpg;images/2110,314/1730334018_1730333542_6.jpg",../data.csv,Healthy,Healthy,3,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,val
R315,2024,20241030,2024,164.0,17.0,33.0,43.0,0.38,3.04,2.49,0.17,1.49,0.07,"images/2110,314/1730254827_1730254343_6.jpg;images/2110,314/1730269140_1730268727_6.jpg;images/2110,314/1730276267_1730275915_6.jpg;images/2110,314/1730334018_1730333542_6.jpg",../data.csv,Healthy,Healthy,3,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,val
R316,2024,20241030,2024,134.0,16.0,44.0,43.0,0.33,2.81,2.25,0.19,2.16,0.08,"images/2110,314/1730254827_1730254343_6.jpg;images/2110,314/1730269140_1730268727_6.jpg;images/2110,314/1730276267_1730275915_6.jpg;images/2110,314/1730334018_1730333542_6.jpg",../data.csv,Healthy,Healthy,3,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R324,2024,20241030,2024,145.0,13.0,39.0,43.0,0.55,2.43,2.07,0.16,1.12,0.07,"images/2110,314/1730254827_1730254343_6.jpg;images/2110,314/1730269140_1730268727_6.jpg;images/2110,314/1730276267_1730275915_6.jpg;images/2110,314/1730334018_1730333542_6.jpg",../data.csv,Healthy,Healthy,3,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R325,2024,20241030,2024,145.0,12.0,30.0,47.0,0.4,2.66,3.16,0.18,0.89,0.07,"images/2110,314/1730254827_1730254343_6.jpg;images/2110,314/1730269140_1730268727_6.jpg;images/2110,314/1730276267_1730275915_6.jpg;images/2110,314/1730334018_1730333542_6.jpg",../data.csv,Healthy,Healthy,3,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R326,2024,20241030,2024,152.0,13.0,33.0,34.0,0.55,2.76,2.69,0.15,1.91,0.07,"images/2110,314/1730254827_1730254343_6.jpg;images/2110,314/1730269140_1730268727_6.jpg;images/2110,314/1730276267_1730275915_6.jpg;images/2110,314/1730334018_1730333542_6.jpg",../data.csv,Healthy,Healthy,3,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
CK14,2024,20241030,2024,135.0,14.0,35.0,31.0,0.6,2.09,2.99,0.19,2.36,0.07,"images/14,414/1730268920_1730268664_4.jpg;images/14,414/1730276079_1730275864_4.jpg;images/14,414/1730333757_1730333464_4.jpg;images/14,414/1730340968_1730340664_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
CK15,2024,20241030,2024,173.0,15.0,19.0,47.0,0.52,2.42,2.72,0.17,1.78,0.08,"images/14,414/1730268920_1730268664_4.jpg;images/14,414/1730276079_1730275864_4.jpg;images/14,414/1730333757_1730333464_4.jpg;images/14,414/1730340968_1730340664_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
CK16,2024,20241030,2024,200.0,14.0,32.0,41.0,0.5,2.1,2.12,0.18,1.54,0.07,"images/14,414/1730268920_1730268664_4.jpg;images/14,414/1730276079_1730275864_4.jpg;images/14,414/1730333757_1730333464_4.jpg;images/14,414/1730340968_1730340664_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
CK24,2024,20241030,2024,161.0,14.0,46.0,45.0,0.37,2.04,2.24,0.15,1.79,0.07,"images/14,414/1730268920_1730268664_4.jpg;images/14,414/1730276079_1730275864_4.jpg;images/14,414/1730333757_1730333464_4.jpg;images/14,414/1730340968_1730340664_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,val
CK25,2024,20241030,2024,196.0,12.0,47.0,44.0,0.46,2.72,1.64,0.16,1.66,0.07,"images/14,414/1730268920_1730268664_4.jpg;images/14,414/1730276079_1730275864_4.jpg;images/14,414/1730333757_1730333464_4.jpg;images/14,414/1730340968_1730340664_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
CK26,2024,20241030,2024,179.0,15.0,23.0,31.0,0.4,2.11,2.03,0.12,1.99,0.07,"images/14,414/1730268920_1730268664_4.jpg;images/14,414/1730276079_1730275864_4.jpg;images/14,414/1730333757_1730333464_4.jpg;images/14,414/1730340968_1730340664_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R414,2024,20241030,2024,151.0,14.0,29.0,43.0,0.45,2.86,2.39,0.11,1.49,0.07,"images/14,414/1730268920_1730268664_4.jpg;images/14,414/1730276079_1730275864_4.jpg;images/14,414/1730333757_1730333464_4.jpg;images/14,414/1730340968_1730340664_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R415,2024,20241030,2024,193.0,12.0,15.0,32.0,0.65,2.52,2.13,0.19,2.13,0.08,"images/14,414/1730268920_1730268664_4.jpg;images/14,414/1730276079_1730275864_4.jpg;images/14,414/1730333757_1730333464_4.jpg;images/14,414/1730340968_1730340664_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R416,2024,20241030,2024,178.0,12.0,24.0,25.0,0.45,3.59,2.15,0.16,1.4,0.08,"images/14,414/1730268920_1730268664_4.jpg;images/14,414/1730276079_1730275864_4.jpg;images/14,414/1730333757_1730333464_4.jpg;images/14,414/1730340968_1730340664_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R424,2024,20241030,2024,219.0,17.0,30.0,37.0,0.42,3.47,2.67,0.13,1.84,0.08,"images/14,414/1730268920_1730268664_4.jpg;images/14,414/1730276079_1730275864_4.jpg;images/14,414/1730333757_1730333464_4.jpg;images/14,414/1730340968_1730340664_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R425,2024,20241030,2024,167.0,13.0,28.0,44.0,0.44,2.17,2.26,0.16,1.94,0.07,"images/14,414/1730268920_1730268664_4.jpg;images/14,414/1730276079_1730275864_4.jpg;images/14,414/1730333757_1730333464_4.jpg;images/14,414/1730340968_1730340664_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R426,2024,20241030,2024,188.0,11.0,32.0,30.0,0.36,2.41,2.08,0.19,1.67,0.07,"images/14,414/1730268920_1730268664_4.jpg;images/14,414/1730276079_1730275864_4.jpg;images/14,414/1730333757_1730333464_4.jpg;images/14,414/1730340968_1730340664_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R517,2024,20241030,2024,132.0,13.0,31.0,39.0,0.4,2.06,2.76,0.2,1.81,0.08,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R518,2024,20241030,2024,165.0,13.0,42.0,52.0,0.46,2.8,2.22,0.17,1.87,0.08,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R519,2024,20241030,2024,210.0,11.0,30.0,38.0,0.62,2.12,2.56,0.17,1.78,0.07,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R527,2024,20241030,2024,170.0,12.0,31.0,48.0,0.6,2.82,2.93,0.24,1.76,0.08,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R528,2024,20241030,2024,174.0,15.0,35.0,45.0,0.44,2.59,1.9,0.24,2.05,0.08,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R529,2024,20241030,2024,225.0,14.0,23.0,44.0,0.48,3.02,2.17,0.1,2.35,0.08,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R617,2024,20241030,2024,175.0,9.0,27.0,34.0,0.53,2.07,2.79,0.13,1.4,0.07,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,val
R618,2024,20241030,2024,148.0,12.0,18.0,36.0,0.43,3.12,2.38,0.16,1.7,0.07,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R619,2024,20241030,2024,195.0,15.0,23.0,43.0,0.53,3.07,2.3,0.17,1.59,0.07,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R627,2024,20241030,2024,155.0,14.0,40.0,44.0,0.43,2.54,1.84,0.14,1.98,0.07,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R628,2024,20241030,2024,194.0,13.0,31.0,39.0,0.46,3.08,2.14,0.13,1.7,0.07,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,train
R629,2024,20241030,2024,185.0,12.0,33.0,47.0,0.36,3.05,2.23,0.2,1.95,0.07,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,17.8754,78.0156,0.5281,471.9653,27.487,18.3694,val
L111,2024,20241031,2024,190.0,14.0,33.0,45.0,0.56,2.21,3.34,0.17,1.9,0.08,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,Healthy,Healthy,1,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L112,2024,20241031,2024,138.0,10.0,30.0,25.0,0.45,3.51,2.55,0.11,1.38,0.08,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,Healthy,Healthy,1,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L113,2024,20241031,2024,185.0,14.0,32.0,49.0,0.44,2.73,1.97,0.24,1.55,0.08,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,Healthy,Healthy,1,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L121,2024,20241031,2024,182.0,14.0,25.0,39.0,0.36,3.54,2.12,0.17,2.01,0.07,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,Healthy,Healthy,1,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,val
L122,2024,20241031,2024,210.0,12.0,43.0,56.0,0.58,2.21,1.61,0.2,1.57,0.07,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,Healthy,Healthy,1,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L123,2024,20241031,2024,166.0,17.0,31.0,30.0,0.5,2.96,1.87,0.12,1.89,0.07,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,Healthy,Healthy,1,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L214,2024,20241031,2024,206.0,11.0,31.0,46.0,0.37,1.25,2.11,0.17,1.68,0.07,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L215,2024,20241031,2024,169.0,14.0,37.0,48.0,0.51,2.32,1.39,0.21,1.24,0.07,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L216,2024,20241031,2024,151.0,12.0,42.0,28.0,0.51,3.37,3.08,0.17,1.4,0.08,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L224,2024,20241031,2024,167.0,16.0,20.0,40.0,0.49,2.83,1.95,0.21,2.17,0.08,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L225,2024,20241031,2024,176.0,8.0,24.0,33.0,0.34,3.56,3.06,0.2,1.74,0.07,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L226,2024,20241031,2024,210.0,13.0,22.0,46.0,0.42,3.1,1.97,0.15,1.39,0.07,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L211,2024,20241031,2024,182.0,12.0,37.0,41.0,0.49,3.03,2.5,0.17,1.37,0.07,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,Healthy,Healthy,1,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L212,2024,20241031,2024,193.0,14.0,42.0,43.0,0.42,2.66,2.72,0.21,1.72,0.08,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,Healthy,Healthy,1,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L213,2024,20241031,2024,198.0,15.0,24.0,36.0,0.41,2.86,2.36,0.17,1.4,0.08,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,Healthy,Healthy,1,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L221,2024,20241031,2024,183.0,19.0,20.0,22.0,0.55,2.59,2.27,0.19,2.19,0.07,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,Healthy,Healthy,1,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L222,2024,20241031,2024,160.0,13.0,43.0,42.0,0.54,2.31,2.38,0.16,1.73,0.07,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,Healthy,Healthy,1,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L223,2024,20241031,2024,126.0,12.0,31.0,40.0,0.42,2.44,2.26,0.15,1.57,0.07,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,Healthy,Healthy,1,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,val
L311,2024,20241031,2024,129.0,15.0,28.0,43.0,0.46,2.38,2.67,0.13,1.56,0.07,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,val
L312,2024,20241031,2024,179.0,14.0,33.0,50.0,0.52,3.1,3.17,0.11,2.17,0.08,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L313,2024,20241031,2024,182.0,12.0,24.0,44.0,0.54,2.6,2.1,0.19,1.92,0.07,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,val
L321,2024,20241031,2024,181.0,12.0,32.0,47.0,0.57,2.68,2.73,0.19,1.8,0.08,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L322,2024,20241031,2024,182.0,13.0,20.0,33.0,0.53,1.72,2.79,0.16,1.51,0.08,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L323,2024,20241031,2024,211.0,13.0,44.0,37.0,0.69,1.81,1.99,0.15,1.64,0.07,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
CK11,2024,20241031,2024,227.0,15.0,21.0,32.0,0.45,3.0,2.16,0.19,1.91,0.08,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,Healthy,Healthy,CK,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
CK12,2024,20241031,2024,100.0,7.0,19.0,26.0,0.54,2.24,2.9,0.14,1.44,0.07,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,Healthy,Healthy,CK,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,val
CK13,2024,20241031,2024,163.0,10.0,34.0,35.0,0.36,3.02,2.85,0.2,2.21,0.08,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,Healthy,Healthy,CK,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
CK21,2024,20241031,2024,168.0,18.0,22.0,35.0,0.42,3.11,2.78,0.2,1.69,0.07,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,Healthy,Healthy,CK,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
CK22,2024,20241031,2024,185.0,13.0,26.0,45.0,0.33,2.58,2.44,0.09,1.36,0.08,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,Healthy,Healthy,CK,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
CK23,2024,20241031,2024,196.0,10.0,34.0,48.0,0.37,2.98,2.27,0.17,2.07,0.07,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,Healthy,Healthy,CK,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L411,2024,20241031,2024,126.0,12.0,31.0,40.0,0.42,2.44,2.26,0.15,1.57,0.07,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,Healthy,Healthy,4,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L412,2024,20241031,2024,170.0,14.0,30.0,37.0,0.43,2.93,2.15,0.18,2.06,0.08,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,Healthy,Healthy,4,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
L413,2024,20241031,2024,139.0,10.0,12.0,25.0,0.54,2.43,1.9,0.09,2.02,0.08,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,Healthy,Healthy,4,No,No,A,18.6615,72.1485,0.9184,474.4169,27.1892,18.3531,train
